id,Park,Campground,date,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites
7,Shenandoah,BIG MEADOWS,2008-10-03,0.728506787330317,2.83769633507853,17.2774869109948,57.6806282722513,782,4.09424083769634,8680,45.4450261780105,221,221
7,Shenandoah,BIG MEADOWS,2008-10-04,0.764705882352941,2.5,17.2685185185185,55.7037037037037,902,4.17592592592593,8640,40,221,221
7,Shenandoah,BIG MEADOWS,2008-10-05,0.764705882352941,2.65,17.15,57.925,841,4.205,8300,41.5,221,221
7,Shenandoah,BIG MEADOWS,2008-07-17,0.470588235294118,4.10344827586207,15.9310344827586,46.8448275862069,425,3.66379310344828,7210,62.1551724137931,221,221
7,Shenandoah,BIG MEADOWS,2008-07-18,0.678733031674208,3.26262626262626,16.9848484848485,48.0808080808081,762,3.84848484848485,10445,52.7525252525253,221,221
7,Shenandoah,BIG MEADOWS,2008-07-19,0.755656108597285,3.03240740740741,16.9212962962963,47.8842592592593,857,3.96759259259259,10405,48.1712962962963,221,221
7,Shenandoah,BIG MEADOWS,2008-07-20,0.760180995475113,3.14622641509434,17.1462264150943,48.2028301886793,836,3.94339622641509,10550,49.7641509433962,221,221
7,Shenandoah,BIG MEADOWS,2008-06-14,0.764705882352941,2.27155172413793,16.1745689655172,41.823275862069,973,4.19396551724138,8430,36.3362068965517,221,221
7,Shenandoah,BIG MEADOWS,2008-06-15,0.764705882352941,2.43362831858407,16.2389380530973,45.6238938053097,944,4.17699115044248,8900,39.3805309734513,221,221
7,Shenandoah,BIG MEADOWS,2008-06-16,0.393665158371041,3.54639175257732,15.5670103092784,57.9072164948454,338,3.48453608247423,5470,56.3917525773196,221,221
7,Shenandoah,BIG MEADOWS,2008-08-23,0.764705882352941,2.43859649122807,17.9385964912281,45.0921052631579,902,3.95614035087719,9990,43.8157894736842,221,221
7,Shenandoah,BIG MEADOWS,2008-07-25,0.701357466063348,3.40201005025126,16.1809045226131,49.8140703517588,784,3.93969849246231,10345,51.9849246231156,221,221
7,Shenandoah,BIG MEADOWS,2008-07-26,0.764705882352941,3.13191489361702,16.2978723404255,48.8723404255319,961,4.08936170212766,11405,48.531914893617,221,221
7,Shenandoah,BIG MEADOWS,2008-07-27,0.764705882352941,3.12295081967213,16.2704918032787,49.2090163934426,959,3.93032786885246,11785,48.2991803278689,221,221
7,Shenandoah,BIG MEADOWS,2008-07-08,0.398190045248869,4.07446808510638,16.5425531914894,56.4468085106383,318,3.38297872340426,6515,69.3085106382979,221,221
7,Shenandoah,BIG MEADOWS,2008-07-09,0.352941176470588,4.15853658536585,17.1341463414634,45.8170731707317,285,3.47560975609756,6165,75.1829268292683,221,221
7,Shenandoah,BIG MEADOWS,2008-07-10,0.389140271493213,3.95652173913043,17.554347826087,53.0326086956522,318,3.45652173913043,6645,72.2282608695652,221,221
7,Shenandoah,BIG MEADOWS,2008-06-17,0.361990950226244,3.58620689655172,16.0919540229885,49.6896551724138,287,3.29885057471264,5100,58.6206896551724,221,221
7,Shenandoah,BIG MEADOWS,2008-06-18,0.361990950226244,3.56521739130435,15.8695652173913,47.7282608695652,298,3.23913043478261,5300,57.6086956521739,221,221
7,Shenandoah,BIG MEADOWS,2008-06-19,0.429864253393665,3.52293577981651,16.0550458715596,46.9449541284404,372,3.41284403669725,6220,57.0642201834863,221,221
7,Shenandoah,BIG MEADOWS,2008-10-16,0.407239819004525,4.03,15.1957142857143,83.16,324,3.24,5885,58.85,221,221
7,Shenandoah,BIG MEADOWS,2008-10-17,0.764705882352941,2.78995433789954,16.0863231137204,89.0456621004566,850,3.88127853881279,9785,44.6803652968037,221,221
7,Shenandoah,BIG MEADOWS,2008-10-18,0.764705882352941,2.662100456621,15.9265057621222,93.9680365296804,867,3.95890410958904,9170,41.8721461187215,221,221
7,Shenandoah,BIG MEADOWS,2008-10-19,0.764705882352941,2.79279279279279,16.0877305877306,93.9684684684685,864,3.89189189189189,9700,43.6936936936937,221,221
7,Shenandoah,BIG MEADOWS,2008-09-05,0.357466063348416,2.82608695652174,10.2173913043478,31.8478260869565,338,3.67391304347826,3645,39.6195652173913,221,221
7,Shenandoah,BIG MEADOWS,2008-09-06,0.48868778280543,2.29059829059829,11.0683760683761,29.7179487179487,439,3.75213675213675,3900,33.3333333333333,221,221
7,Shenandoah,BIG MEADOWS,2008-09-07,0.497737556561086,2.26229508196721,11.379781420765,28.2704918032787,464,3.80327868852459,4050,33.1967213114754,221,221
7,Shenandoah,BIG MEADOWS,2008-09-13,0.705882352941177,2.19565217391304,15.9963768115942,45.125,683,3.71195652173913,6780,36.8478260869565,221,221
7,Shenandoah,BIG MEADOWS,2008-09-14,0.705882352941177,2.25268817204301,16.1751152073733,43.7043010752688,687,3.69354838709677,7160,38.494623655914,221,221
7,Shenandoah,BIG MEADOWS,2008-09-15,0.171945701357466,3.85365853658537,16.3066202090592,42.8780487804878,122,2.97560975609756,2530,61.7073170731707,221,221
7,Shenandoah,BIG MEADOWS,2008-09-16,0.117647058823529,4.34615384615385,15.7142857142857,40.8076923076923,65,2.5,1790,68.8461538461538,221,221
7,Shenandoah,BIG MEADOWS,2008-09-17,0.14027149321267,4,15.4377880184332,32.258064516129,77,2.48387096774194,1880,60.6451612903226,221,221
7,Shenandoah,BIG MEADOWS,2008-06-13,0.647058823529412,2.67231638418079,15.9745762711864,43.316384180791,699,3.94915254237288,7620,43.0508474576271,221,221
7,Shenandoah,BIG MEADOWS,2008-08-21,0.470588235294118,3.44642857142857,17.3660714285714,54.6339285714286,414,3.69642857142857,6505,58.0803571428572,221,221
7,Shenandoah,BIG MEADOWS,2008-08-22,0.764705882352941,2.65094339622642,18.1839622641509,49.7735849056604,852,4.0188679245283,9990,47.122641509434,221,221
7,Shenandoah,BIG MEADOWS,2008-06-06,0.633484162895928,2.67532467532468,16.7671614100186,40.6428571428572,575,3.73376623376623,6540,42.4675324675325,221,221
7,Shenandoah,BIG MEADOWS,2008-06-07,0.764705882352941,2.35885167464115,16.5892002734108,37.133971291866,782,3.74162679425837,7965,38.11004784689,221,221
7,Shenandoah,BIG MEADOWS,2008-06-08,0.764705882352941,2.59134615384615,16.5247252747253,40.3605769230769,778,3.74038461538462,8815,42.3798076923077,221,221
