date,id,Park,Campground,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites
2016-02-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-02-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-03-31,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-04-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2016-05-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,72.0379146919431,3.98907103825137,13.4936247723133,65.3333333333333,512,2.79781420765027,8911,48.6939890710383,220,211
2016-05-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,89.5734597156398,3.63878326996198,13.9226869455006,59.4524714828897,727,2.76425855513308,11877,45.1596958174905,220,211
2016-05-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,90.521327014218,3.97802197802198,13.469474969475,62.4542124542125,728,2.66666666666667,13065.5,47.8589743589744,220,211
2016-05-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,93.3649289099526,4.00333333333333,13.3622222222222,62.76,786,2.62,14478.5,48.2616666666667,220,211
2016-05-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,94.3127962085308,4.0125786163522,13.1331236897275,68.6037735849057,795,2.5,15086,47.4402515723271,220,211
2016-05-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.6303317535545,3.89010989010989,12.4217032967033,73.7142857142857,997,2.73901098901099,16151.5,44.3722527472527,220,211
2016-05-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,3.87743732590529,12.5403899721448,77.6657381615599,1042,2.9025069637883,16098.5,44.8426183844011,220,211
2016-05-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,3.71065989847716,13.1218274111675,75.0279187817259,1113,2.8248730964467,17620,44.7208121827411,220,211
2016-05-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.6303317535545,4.01916932907348,13.8514376996805,66.3067092651757,814,2.60063897763578,15343.5,49.020766773163,220,211
2016-05-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,3.9937106918239,14.6603773584906,64.5377358490566,821,2.58176100628931,16305.5,51.2751572327044,220,211
2016-05-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,3.89090909090909,14.7742424242424,65.3848484848485,924,2.8,16914,51.2545454545455,220,211
2016-05-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,3.71060171919771,15.3180515759312,72.6676217765043,1094,3.13467048710602,17498.5,50.1389684813754,220,211
2016-05-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,3.59949622166247,15.6381792011515,98.1788413098237,1447,3.6448362720403,20097,50.6221662468514,220,211
2016-05-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,3.75301204819277,16.2179432013769,119.731927710843,1280,3.85542168674699,18013.5,54.2575301204819,220,211
2016-05-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,3.79008746355685,16.1570179092045,123.288629737609,1326,3.86588921282799,19296.5,56.2580174927114,220,211
2016-05-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,3.3,16.3265567765568,111.44358974359,1544,3.95897435897436,19747.5,50.6346153846154,220,211
2016-05-31,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,3.29775280898876,15.8763153201355,103.36797752809,1393,3.91292134831461,17325.5,48.6671348314607,220,211
2016-06-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,3.3010752688172,15.6907748762587,107.126344086022,1479,3.9758064516129,18462,49.6290322580645,220,211
2016-06-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,3.47945205479452,15.8958034355295,115.539726027397,1487,4.07397260273973,19632,53.786301369863,220,211
2016-06-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,3.67791411042945,16.1394731716818,118.450920245399,1352,4.14723926380368,18860.5,57.8542944785276,220,211
2016-06-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100.473933649289,3.65015479876161,16.6381148950808,125.56346749226,1346,4.1671826625387,18906.5,58.5340557275542,220,211
2016-06-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100.473933649289,3.7046004842615,16.4227871939736,131.702179176755,1774,4.2953995157385,24124,58.4116222760291,220,211
2016-06-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,3.92837465564738,16.1453933272115,120.881542699725,1541,4.24517906336088,21255.5,58.5550964187328,220,211
2016-06-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.27678571428571,15.4219576719577,122.520833333333,1368,4.07142857142857,20647.5,61.4508928571429,220,211
2016-06-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.27823691460055,15.1443220079584,126.198347107438,1452,4,22593.5,62.2410468319559,220,211
2016-06-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.43859649122807,15.2421563167177,130.166666666667,1362,3.98245614035088,22278.5,65.1418128654971,220,211
2016-06-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.39701492537313,15.219521440417,132.376119402985,1372,4.0955223880597,21701,64.7791044776119,220,211
2016-06-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.47697368421053,15.733683166249,137.082236842105,1227,4.03618421052632,20433.5,67.2154605263158,220,211
2016-06-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,4.13646532438479,14.910241759235,139.568232662192,1806,4.04026845637584,26476.5,59.2315436241611,220,211
2016-06-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,3.75786924939467,14.048130911327,124.588377723971,1640,3.97094430992736,20067,48.588377723971,220,211
2016-06-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,3.98066298342541,13.3701358494176,117.395027624309,1377,3.80386740331492,17773.5,49.0980662983426,220,211
2016-06-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,4.05614973262032,13.5079924531796,110.705882352941,1362,3.64171122994652,18888,50.5026737967915,220,211
2016-06-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.14404432132964,13.7839035387512,108.13296398892,1325,3.67036011080332,19005.5,52.6468144044321,220,211
2016-06-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,3.9515306122449,14.2476035868893,111.719387755102,1472,3.75510204081633,20111,51.3035714285714,220,211
2016-06-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,3.93714285714286,14.6969985569986,117.257142857143,1350,3.85714285714286,17973.5,51.3528571428572,220,211
2016-06-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.01631701631702,14.5621533348806,105.738927738928,1567,3.65268065268065,22303.5,51.9895104895105,220,211
2016-06-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,4.33060109289618,14.1782708032708,91.224043715847,1257,3.4344262295082,19828,54.1748633879782,220,211
2016-06-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,4.52380952380952,14.5103082984035,85.2444444444445,1045,3.31746031746032,18249.5,57.9349206349206,220,211
2016-06-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,4.51384615384615,14.7942646242646,84.4030769230769,1075,3.30769230769231,19269.5,59.2907692307692,220,211
2016-06-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,4.44910179640719,14.9629820445689,90.2874251497006,1121,3.3562874251497,19756.5,59.1511976047904,220,211
2016-06-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.2924791086351,15.6822633417341,100.00278551532,1235,3.44011142061281,21293.5,59.3133704735376,220,211
2016-06-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.32608695652174,15.6473060238588,104.22049689441,1154,3.58385093167702,18811,58.4192546583851,220,211
2016-06-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.38205128205128,15.7908526658527,101.566666666667,1414,3.62564102564103,24296,62.2974358974359,220,211
2016-06-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.61666666666667,15.4578941798942,87.0433333333333,1062,3.54,19920,66.4,220,211
2016-06-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.62458471760797,15.6313848019828,84.3355481727575,1058,3.51495016611296,20416.5,67.8289036544851,220,211
2016-06-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.56375838926175,15.8432779375732,86.9530201342282,1042,3.49664429530201,20401.5,68.4614093959732,220,211
2016-06-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,4.5335463258786,15.778903595517,89.8434504792332,1118,3.57188498402556,21270,67.9552715654952,220,211
2016-07-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,4.31304347826087,16.0829859673338,99.9942028985507,1251,3.62608695652174,22817.5,66.1376811594203,220,211
2016-07-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,4.47800586510264,15.8649257552483,111.16715542522,1288,3.77712609970675,23505,68.9296187683284,220,211
2016-07-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,4.45614035087719,15.4018704167827,114.599415204678,1289,3.76900584795322,22877.5,66.8932748538012,220,211
2016-07-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.23823529411765,14.9985154061625,105.95,1271,3.73823529411765,21047.5,61.9044117647059,220,211
2016-07-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,4.39701492537313,14.9542146410803,96.8179104477612,1218,3.63582089552239,21641.5,64.6014925373134,220,211
2016-07-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,4.46708463949843,15.3189132706374,91.6332288401254,1165,3.65203761755486,21176,66.3824451410658,220,211
2016-07-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.48888888888889,15.188835978836,91.584126984127,1153,3.66031746031746,20813.5,66.0746031746032,220,211
2016-07-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,4.31301939058172,15.6075715604801,93.2409972299169,1346,3.72853185595568,23376,64.7534626038781,220,211
2016-07-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.07058823529412,15.6254901960784,87.9235294117647,1254,3.68823529411765,20492.5,60.2720588235294,220,211
2016-07-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,4.34117647058824,15.9846873714521,87.6823529411765,1251,3.67941176470588,21937,64.5205882352941,220,211
2016-07-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,92.8909952606635,4.20955882352941,16.2339229398053,73.6801470588235,916,3.36764705882353,17365,63.8419117647059,220,211
2016-07-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,96.2085308056872,4.27338129496403,16.0382267612483,74.9784172661871,953,3.42805755395683,17880.5,64.318345323741,220,211
2016-07-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,4.14649681528662,15.8682389797039,71.3057324840764,1051,3.34713375796178,19008,60.5350318471338,220,211
2016-07-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.1042654028436,4.27794561933535,15.400853761881,73.7129909365559,1094,3.30513595166163,20841,62.963746223565,220,211
2016-07-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,4.06451612903226,14.8851884511709,74.2521994134897,1137,3.33431085043988,20166.5,59.1392961876833,220,211
2016-07-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,4.12536443148688,15.5403768567034,84.9271137026239,1162,3.38775510204082,21307,62.1195335276968,220,211
2016-07-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,4.13675213675214,16.148227445236,84.6837606837607,1232,3.50997150997151,22262,63.4245014245014,220,211
2016-07-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.57236842105263,15.8372626094666,84.6480263157895,1024,3.36842105263158,20726,68.1776315789474,220,211
2016-07-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.6426116838488,15.8626386023293,79.7628865979382,980,3.36769759450172,20232,69.5257731958763,220,211
2016-07-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,4.55892255892256,15.9271419751218,80.2289562289562,1030,3.46801346801347,20124.5,67.7592592592593,220,211
2016-07-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.67100977198697,15.6246588192842,83.0912052117264,1087,3.54071661237785,20927,68.1661237785016,220,211
2016-07-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,4.53550295857988,15.1427281626986,85.0887573964497,1199,3.54733727810651,21838.5,64.6109467455621,220,211
2016-07-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,4.62429378531073,15.0176331044975,87.2937853107345,1286,3.63276836158192,23346.5,65.9505649717514,220,211
2016-07-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,4.70893371757925,14.8358365457789,86.1008645533141,1288,3.71181556195965,22611,65.1613832853026,220,211
2016-07-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,91.9431279620853,4.87096774193548,14.6897492591041,82.3584229390681,1018,3.64874551971326,18531,66.4193548387097,220,211
2016-07-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,89.5734597156398,4.86792452830189,14.5604655721637,81.0301886792453,957,3.61132075471698,17530.5,66.1528301886793,220,211
2016-07-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,89.5734597156398,4.90262172284644,14.9851062794883,82.4269662921348,971,3.63670411985019,17964.5,67.2827715355805,220,211
2016-07-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,88.6255924170616,4.86080586080586,14.9799391085105,83.5164835164835,996,3.64835164835165,18209.5,66.7014652014652,220,211
2016-07-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,96.6824644549763,4.30448717948718,15.1079809079809,79.3333333333333,1148,3.67948717948718,18898,60.5705128205128,220,211
2016-07-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.1042654028436,4.053125,15.3674242424242,76.38125,1204,3.7625,18644.5,58.2640625,220,211
2016-07-31,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.1042654028436,4.00303951367781,16.076218108133,74.4711246200608,1219,3.70516717325228,20267.5,61.6033434650456,220,211
2016-08-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,86.2559241706161,4.39183673469388,16.4207173778602,76.4204081632653,896,3.65714285714286,16060.5,65.5530612244898,220,211
2016-08-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,89.0995260663507,4.23643410852713,16.4754521963824,71.7015503875969,901,3.4922480620155,16484,63.8914728682171,220,211
2016-08-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,90.9952606635071,4.2015503875969,15.9328165374677,70.8217054263566,878,3.4031007751938,16113.5,62.4554263565892,220,211
2016-08-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,93.3649289099526,4.14539007092199,15.956658786446,70.8758865248227,973,3.45035460992908,17598.5,62.4060283687943,220,211
2016-08-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,95.7345971563981,3.66112956810631,16.3791066814323,64.7873754152824,1035,3.43853820598007,17190.5,57.1112956810631,220,211
2016-08-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,3.5440251572327,16.4044374563243,60.9433962264151,1061,3.33647798742138,17026,53.5408805031447,220,211
2016-08-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,3.58558558558559,16.1124457791124,60.978978978979,1092,3.27927927927928,17444,52.3843843843844,220,211
2016-08-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,83.8862559241706,3.9297520661157,16.1946740128558,61.7561983471074,733,3.02892561983471,14167,58.5413223140496,220,211
2016-08-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,88.1516587677725,3.75875486381323,16.2442715088629,57.4357976653697,758,2.94941634241245,14427,56.136186770428,220,211
2016-08-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,87.2037914691943,3.8102766798419,16.2402283706632,61.4110671936759,758,2.99604743083004,14403.5,56.9308300395257,220,211
2016-08-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,84.3601895734597,3.95081967213115,15.9963570127505,62.6516393442623,767,3.14344262295082,14387.5,58.9651639344262,220,211
2016-08-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,96.2085308056872,3.53795379537954,16.1714338100477,58.3333333333333,939,3.0990099009901,16433.5,54.2359735973597,220,211
2016-08-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.1563981042654,3.41891891891892,16.4502627627628,55.3513513513514,921,3.11148648648649,15579,52.6317567567568,220,211
2016-08-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,95.260663507109,3.49508196721312,16.3298724954463,58.3409836065574,939,3.07868852459016,16507.5,54.1229508196721,220,211
2016-08-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,67.7725118483412,3.77551020408163,16.3713151927438,56.0714285714286,568,2.89795918367347,11107,56.6683673469388,220,211
2016-08-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,65.8767772511848,3.94117647058824,16.4426619132502,57.9625668449198,525,2.80748663101604,10800.5,57.7566844919786,220,211
2016-08-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,65.4028436018957,4.25714285714286,15.923924963925,64.7885714285714,512,2.92571428571429,10775.5,61.5742857142857,220,211
2016-08-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,66.3507109004739,4.32258064516129,15.7371797855669,72.2096774193548,567,3.04838709677419,11567,62.1881720430108,220,211
2016-08-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,80.0947867298578,3.76923076923077,15.2483565816899,65.4444444444444,729,3.11538461538462,12642,54.025641025641,220,211
2016-08-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,82.4644549763033,3.68376068376068,16.1529149862483,62.1923076923077,737,3.14957264957265,12927.5,55.2457264957265,220,211
2016-08-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,76.7772511848341,3.86222222222222,15.9834760301427,64.2666666666667,697,3.09777777777778,12502,55.5644444444445,220,211
2016-08-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,61.1374407582938,4.54705882352941,15.219306510483,65.1529411764706,478,2.81176470588235,10010.5,58.8852941176471,220,211
2016-08-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,55.9241706161138,4.74375,14.5410488816739,63.73125,454,2.8375,9348.5,58.428125,220,211
2016-08-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,54.5023696682464,4.70625,14.5601461038961,62.8125,454,2.8375,9217.5,57.609375,220,211
2016-08-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,56.3981042654029,4.66257668711656,14.4639470958489,70.8527607361963,459,2.8159509202454,9126.5,55.9907975460123,220,211
2016-08-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,68.7203791469194,4.19444444444444,15.39905002405,64.5324074074074,619,2.86574074074074,11522.5,53.3449074074074,220,211
2016-08-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,73.9336492890995,4.13592233009709,15.8714958180978,66.9417475728155,609,2.95631067961165,10961,53.2087378640777,220,211
